rev_id,name
1245235175,Mariano Arosemena
1249127568,Moustadroine Abdou
1245477212,Mouzawar Abdallah
1245236941,Narciso Matus Torres
1161329015,Oscar Terán (lawyer)
1161329073,Ramón Maximiliano Valdés
1244437288,Ricardo Cobo
1245232426,Roberto Camacho Weberberg
1240223425,Roberto Junguito
1246254780,Rodrigo Hernán Lloreda Caicedo
1250547066,Rodrigo Lara
1247090171,Sixta Pontón de Santander
1245236372,Yaneth Giha Tovar
1246255224,Ángela Robledo
1043132737,Abdallah Said Sarouma
1247353598,Abdou Soulé Elbak
1190414185,Ahmed Ben Said Djaffar
826516065,Albert Fourvelle
1152185896,André Kerhervé
1247163377,André Matsoua
1221600122,Arlette Soudan-Nonault
976591922,Bonaventure Mizidy
1247354060,Chamina Ben Mohamed
1226333799,Dawiat Mohamed
1235566637,Denis-Christel Sassou Nguesso
1196223038,Dhoihir Dhoulkamal
1236977988,Djaffar Ahmed Said
1159714281,Fahmi Said Ibrahim
1227758610,Ferdinand Mbahou
1135246225,Fidèle Dimou
1136343767,Fouad Mohadji
1248517558,Frédéric Bintsamou
1246821116,Gabriel Entcha-Ebia
1146697785,Gabriel Valère Eteka Yemet
1186382326,Gaston Feuillard
1124446209,Gustave Aba-Gandzion
1243241622,Ibrahim Aboubacar
1247384439,Idi Nadhoim
1146539782,Jean-Dominique Okemba
1246299510,Jean-Jacques Bouya
1209020061,Jean-Marie Mokoko
1156202898,Jean-Pierre Makouta-Mboukou
1177650547,Jean Malonga
1154376625,Joseph Badiabio
1146540238,Joseph Hondjuila Miokono
1146540347,Justin Mikolo-Kinzonzi
1242492711,Léon Angor
1234167840,Modeste Boukadia
1136366247,Mohamed Ali Soilihi
1247355339,Mohamed Bacar
1175970303,Mohamed Dahalani
1247355431,Moussa Toybou
1223558585,Pascal Gamassa
1112682469,Paulin Makaya
1177650425,Pierre Goura
1146545045,Pierre Mabiala
1146545877,René-Dambert Ndouane
1054672013,Said Ali Kemal
1246290098,Saïd Ibrahim Ben Ali
1221994066,Saïd Mohamed Cheikh
1131245612,Siti Kassim
1197939649,Sittou Raghadat Mohamed
1141825144,Zely Pierre Inzoungou-Massanga
1221206415,Émile Mokoko Wongolo
1127419766,Abel Thauley-Ganga
1249521619,Albert-Joseph Kasongo Wa Kapinga
1188621879,Angèle Makombo
1125303194,Anne Mbusu
1112278142,Banyingela Kasonga
1209006607,Bertrand Bisimwa
1156020993,Clovis Kabongo Malemba
1053664162,Célestin Cibalonza Byaterana
1161287091,Daniel Aselo
1230882624,Daniel Mukoko Samba
1053664236,Delphin Kyubwa
1207925066,Didier Mumengi
1221204219,Emile Mota
1246747483,Emmanuel Dungia
1244086359,Eric Lenge
1233422388,Faustin Luanga
1176623737,Ferdinand Essandja
1212136112,Floribert Anzuluni
1221364267,Franck Mwe di Malila
1053664863,François Nicéphore Kakese
1211274287,Gabriel Kyungu
1147505613,Guy-Patrice Lumumba
1176430546,Jacques Kazadi
1240112055,Jean-Claude Baende
1249280194,Jean-Claude Kazembe Musonda
1194658548,Jean-Marie Runiga
1249285899,Jean-Pierre Lola Kisanga
1053665874,Jean Collins Musonda Kalusambo
1106155664,Jean Félix Demba Telo
1158533179,Josué Alex Mukendi
1220065911,Jules Mutebutsi
1175866265,Kalenga Riziki Lwango II
1221395785,Kasongo Munganga
1247976741,Laurent Nkunda
1180021058,Lugi Gizenga
1237115839,Léon Kengo wa Dondo
1178358315,Martin Parfait Aimé Coussoud-Mavoungou
1247424323,Medard Mulangala
1244131957,Muanda Nsemi
1058408130,Munga Mibindo
1158543582,Norman Kamosi
1063619600,Odilon Kafitwe wa pa Bowa
1207022384,Oscar Kashala
1234382434,Paul-Joseph Mukungubila
1002487446,Pierre Honoré Kazadi Lukonda Ngube-Ngube
1248824563,Robert Kidiaba
1243865684,Seth Kikuni
1245170396,Sultani Makenga
1178367789,Tharcisse Kasongo Mwema Yamba-Yamba
1087110784,Victor Promontorio
1169619132,Alain Daniel Shekomba
1222118382,Alberto Fait Lizano
1003975565,Alejandro Alvarado García
1222311219,Antonio Saldaña
1238913567,Aquileo J. Echeverría
1222118361,Armando Aráuz Aguilar
1222116000,Bernal Jiménez Monge
1144900728,Birche
1247058625,Correque
1222311350,El Guarco
1092371503,Emery Wafwana
1222118321,Fernando Guzmán Mata
1208171356,Florencio del Castillo
1220759536,Florentino Alfaro Zamora
1220914008,Félix Arcadio Montero Monge
1238913592,Gerardo Guzmán Quirós
1192619706,Gerardo Gómez Ramírez
1247069935,Joaquín Gutiérrez
1143751403,Joaquín de Iglesias Vidamartel
1233508565,Joaquín de Oreamuno
956297870,José Joaquín Chaverri Sievert
1220914322,José Joaquín Mora Porras
1232063930,José María de Peralta
1159361259,José Miguel Alfaro Rodríguez
1106097216,José Miguel Corrales Bolaños
1226616767,Juan José de Bonilla y Herdocia
1166323385,Juan de los Santos Madriz y Cervantes
1196861935,King Garabito
1053666295,Koloso Sumaili
1221588507,Manuel María de Peralta y Alfaro
1162646713,Marvin Calvo Montoya
1187967160,Mary Munive
1248921822,María Teresa Obregón Zamora
1208170811,Miguel de Bonilla y Laya-Bolívar
1220760182,Narciso Esquivel y Salazar
1226227200,Noël K. Tshiani Muadiamvita
1248356984,Pablo Presbere
1225809426,Paola Vega Castillo
1239281067,Pedro María León-Páez y Brown
1226873055,Rafael Francisco Osejo
1224803859,Rafael Moya Murillo
1225486364,Ramón Castro y Ramírez
956297739,Ramón Jiménez y Robredo
1227663151,Ricardo Castro Beeche
1222118589,Rodrigo Oreamuno Blanco
1222276569,Stephan Brunner
1225813983,Teodoro Willink Castro
1225144299,Tranquilino de Bonilla y Herdocia
1226028337,Yolande Ebongo Osongo
1223311224,Óscar López (politician)
1235507942,Andrija Torkvat Brlić
1237241605,Ante Biankini
1165990465,Ante Mandić
1236361509,Antun Bonifačić
1224032607,Branko Bačić
1101826814,Carlos Ricardo Benavides Jiménez
1241998103,Carmen Quesada Santamaría
1227718585,Cipriano Pérez y Arias
1242194990,Emerik Josipović
1213664091,Ernest Jelušić
1221750109,Eusebio Prieto y Ruiz
1211290682,Fran Barac
1197433208,Gajo Bulat (politician, born 1867)
1244827949,Gavro Manojlović
1242195010,Gejza Josipović
1242051863,Gjuro Červar
1242282892,Gregorio José Ramírez
1242418093,Ivan Anušić
1196420740,Ivo Krstelj
1224321567,Izidor Kršnjavi
1250370039,Josip Broz Tito
1159514930,Josip Kregar
1163807639,José María Soto Alfaro
1250676686,José Pablo Quirós Quirós
1219491844,Juraj Biankini
1242201064,Juraj Demetrović
1248050628,Leon Geršković
1241257381,Luka Kirac
1221588551,Manuel María de Peralta y López del Corral
956297827,Marco Vinicio Vargas Pereira
1217986221,Mate Drinković
1165306945,Mato Arlović
1120771298,Melko Čingrija
1220422575,Nadežda Čačinovič
1144305699,Nazario Toledo
1100953009,Nikica Gabrić
1226126469,Pavle Gregorić
1242200901,Pero Čingrija
1242200310,Radovan Juričić
1221750940,Rafael Ramírez Hidalgo
1230256617,Rodrigo Altmann Ortiz
1220279443,Santiago Mayas
1221752525,Santos Velázquez y Tinoco
1165987146,Siarke
1244676990,Stephen Nikola Bartulica
1240854187,Stjepan Kovačević
1221318310,Tomás Enrique Soley Soler
1222311400,William Forbes (Talamancan king)
1242200393,Šime Kurelić
1238706131,Živko Bertić
1245862304,Adam Oster
1245925886,Alberto López Díaz
1249621933,Ante Šupuk
1242198727,Ante Županović
1193703609,Concepción Campa Huergo
1243523096,Demetrio Castillo Duany
1237706689,Dragan Vulin
1243507972,Eduardo Agramonte Piña
1233137907,Fran Novljan
1242200438,Francesco Neffat
1245421581,Francisco Agüero Velasco
1243522956,Gustavo Arcos
1245421466,Ignacio Agramonte
1218195373,Ivan Vilibor Sinčić
1249365592,Ivana Živković
1242200734,Ivica Puljak
1195042286,Ivo Pilar
1238344945,Josip Juraj Strossmayer
1243523164,José María Coppinger
1247807424,Juan de Ayala y Escobar
1199041014,Juraj Rukavina Vidovgradski (politician)
1228906309,Juraj Rukavina Vidovgradski (soldier)
1186773296,Kata Pejnović
1244331581,Leopoldo Cancio
1230143347,Ljudevit Vukotinović
1244528472,Lordan Zafranović
1232266957,Manuel Cidre
1248279415,Mario Radić (politician)
1233083421,Miguel Brugueras
1249943418,Miguel Díaz-Canel
1225745592,Niko Pucić
1184135617,Pero Pirker
1231554939,Petar Dragan Turković
1248957475,Predrag Štromar
1242576787,President of Cuba
1222418736,Prime Ministers of Cuba
1242200763,Rafael Pucić
1245672019,Rosendo Collazo
1242200639,Savo Zlatić
1247415268,Sebastian Arcos Bergnes
1244954755,Svetozar Pribićević
1152450124,Svetozar Rittig
1206321887,Tadija Smičiklas
1243528111,Većeslav Wilder
1247766081,Vicente Manuel de Céspedes
1250320232,Vjekoslav Servatzy
1153423503,Vjenceslav Turković
1070845254,Vladimir Mažuranić
1250642239,Vladimir Prebeg
1244827930,Đuro Šurmin
1242375755,Alfredo Hornedo
1230635455,Andreas Koukouma
1243494819,Antonio Zambrana
1227744657,Augusto Martínez Sánchez
1234522185,Aurelio Hevia
1244157626,Bartolomé Masó
1247766152,Bartolomé Morales
1233091293,Benon Sevan
1227798452,Carlos Fernández Gondín
1238915793,Christos Christou (politician)
1227623663,Christos Patsalides
1193622801,Dagmar Burešová
1240107237,Edith García Buchaca
1225247475,Eumelín González Sánchez
1234517177,Fernando Heydrich
1238415935,Francisco Sánchez Betancourt
1243507990,Francisco de Arango y Parreño
1239091687,Frank País
1243523143,Guillermo Portela
1241434918,Ioannis Clerides
1226223919,Josef Barák
1243507993,José Francisco Lemus
1242914466,José Irisarri
1245769290,José Núñez de Cáceres
1247766173,Juan Nepomuceno de Quesada
1226339054,Juan Vitalio Acuña Núñez
1247374009,Katherine Clerides
1247976080,Kyrillos III of Cyprus
1242072670,Laureano de Torres y Ayala
1232888485,Luis Alberto Rodríguez López-Calleja
1234507221,Manuel Dorta-Duque
1232587321,Manuel Marrero Cruz
1215793256,Michael Zampelas
1115935468,Michalis Paraskevas
1236408162,Mine Atlı
1227623813,Nicos A. Rolandis
1245068603,Orestes Ferrara
1247898976,Oz Karahan
1222103574,Pantelis Kouros
1236334617,Pedro Esteban González-Larrinaga
1243523067,Perfecto Lacoste
1236334421,Porfirio Franca
1243522972,Rafael Montoro
1231615289,Ramón Meza y Suárez Inclán
1180190049,Rubén Martínez Puente
1245227544,Salvador José de Muro, 2nd Marquis of Someruelos
1208194413,Salvador Valdés Mesa
1214952087,Stefanos Stefanou
1227623541,Stelios Koiliaris
1225988181,Takis Evdokas
1241436446,Antonín Janoušek
1195019933,Bedřich Reicin
1153657412,Bohuslav Kokotek
1174354877,František Reichel
1240795935,František Ringo Čech
1174219428,Ivan Mašek
1133055905,Jan Krejčí
1193596060,Jan Lacina
1238159043,Jana Nečasová
1117846787,Jaroslav Chalupský
1244076107,Jaroslav Foldyna
1229089252,Jiří Kopal
1036408754,Jiří Lobkowicz
1241435562,Jiří Löw
1209099891,Jiří Oberfalzer
1220213589,Josef Ježek
1221494976,Josef Václav Frič
1187583083,Josef Šebestián Daubek
1218312060,Joseph Nekl
1215884348,Jozef Regec
395521877,Julius Gregr
1233866042,Karel Domin
1100828466,Karel Havlík
1217162203,Karel Sladkovský
1139514275,Karel Štogl
1121164966,Ladislav Jirků
1189600825,Lubomír Ledl
1214958856,Martin Jahn
1243344552,Mikuláš of Hus
1226706928,Miroslav Lidinský
1191275971,Mojmír Povolný
1225554044,Ondřej Přikryl
1210656703,Petr Cibulka
1173967196,Philip Kinsky of Wchinitz and Tettau
1220980390,Radola Gajda
1240158146,Richard Sacher
1185739645,Roman Onderka
1235129120,Stanislav Huml
1174014061,Svatopluk Karásek
1164900220,Tomáš Eduard Šilinger
1248266864,Tomáš Grulich
1180976983,Tomáš Kvapil
1248620062,Vladimír Franz
1123581664,Vladimír Hučín
1193837597,Vladimír Oplt
1130269382,Vladimír Príkazský
1246396121,Wenzel Anton, Prince of Kaunitz-Rietberg
1106394242,Zdeněk Mraček
1242619513,Abdallah Barkat Ibrahim
1227261395,Ahmed-Idriss Moussa
1249145342,Ahmed Goumane-Roble
1245230730,Barkat Gourad Hamadou
1246218553,Casimiro Antonio Marte Familia
1210382017,Choukri Djibah
1227261426,Daher Ahmed Farah
1242429887,Djama Ali Moussa
1211467310,Emilio Prud'Homme
1145626271,Franklin Franco
1203520512,Guillermo Moreno García
1242619858,Halo Mohamed Ibrahim
1246218881,Isabel Mayer
1149096884,Jan Vrba (politician)
1225564389,Jiří Svoboda (director)
1179850177,Jiří Ventruba
1237096837,Johnny Abbes
1239572304,José Gabriel García
1246218251,José Ignacio Paliza
1246218215,José María Cabral y Báez
1249249650,José María Caminero
1246218847,José Rafael Abinader
1244792376,Juan Isidro Jimenes Grullón
1245769154,Juan Vicente Moscoso
1242620013,Mahamoud Moustapha Daher
1244367159,Mahmoud Harbi
1246218102,Matías Ramón Mella
1247626057,Matěj Stropnický
1130694664,Maximiliano Gómez
1225782262,Miguel Cocco
957199596,Miguel Mejía (politician)
1208274112,Miroslav Tetter
1227261336,Mohamed Kamil
1180804922,Mohamed Warsama Ragueh
1237461240,Moussa Ali Abdoulkader
1188245774,Omar Farah Iltireh
1192322872,Omar Osman Rabe
1246218772,Porfirio Andrés Bautista García
1246219040,President of the Dominican Republic
1223123873,Ramón Antonio Ramírez
1196178615,Ramón Marrero Aristy
1146487630,Ramón Tapia Espinal
1243351560,Roberto Álvarez Gil
1246218785,Rosa Gómez de Mejía
1186170185,Stanislav Žalud
1243347736,Tomáš Vandas
1243880685,Valentin Medrano Pérez
1212880453,Viriato Fiallo
1186292250,Yamil Abreu Navarro
1217485696,Abelardo Vicioso
1246861962,Agustín Intriago
1112274488,Albina Marçal Freitas
1242893918,Alfredo Pires
1200126483,Aliança de Araújo
1237644052,Andrea González Náder
1216930716,Aurora Estrada y Ayala
1215933839,Brigida Antónia Correia
1209006227,Carlos Arizaga Toral
1235477428,Catalina Ontaneda
1203541349,Diego Morejón
1247954393,Elías Wessin y Wessin
1216179522,Fabrizio Moreira
1228185867,Fernando Balda
1246219145,Francisco del Rosario Sánchez
1227282963,Galo Lara
1242935342,Geovanny Vicente
1217991983,Guillermo Franco (Ecuadorian general)
1197438913,Ibeth Estupiñán
1244754119,Isabel Enriquez
1246452294,Isabel da Costa Ferreira
1246218392,Jack Veneno
1247684886,Jaime Durán Barba
1248108232,Jaminton Intriago
1196364434,Jorge Radhamés Zorrilla Ozuna
1088363736,Josefina Stubbs
1244452248,José Abílio Osório Soares
1171957107,João da Costa Tavares
1247189451,Juan Sánchez Ramírez
1197437642,Julio Martinez Acosta
1225691930,Julián Serulle
1244598725,Justino Mota
1230753198,Luis A. Martínez
1244503818,Luzmila Abad
1209003568,Manuel Carrascalão
1195585917,Manuel Magalhaes de Oliveira
1244463510,Marcel Jacobo Laniado de Wind
1235479870,Maria Terezinha Viegas
1244050054,María Sol Corral
1231714830,Mayra Montaño
1245418200,Mário Viegas Carrascalão
1226226208,Nino Konis Santana
1009671491,Olinda Morais
1197438720,Pablo Guerrero Martinez
1220668792,Pedro Moncayo
1247633454,Roberto Izurieta
993659584,Roberto Salcedo Sr.
1231714844,Xavier Enderica
1146093179,Ángela Freitas
1221423218,Abdelfattah al-Banna
1198632236,Abdullah Omran Taryam
1204273685,Ahmad Mazlum
1216528648,Ahmad Pasha al-Munkali
1190632866,Ahmed Emad El-Din Radi
1212669631,Ahmed Issa (Egyptian politician)
1233798238,Ahmed bin Mohammed Al Maktoum
1233797941,Ahmed bin Rashid Al Maktoum
1248018288,Ahmed bin Saeed Al Maktoum
1225834159,Alfredo Vera Vera
1225861640,Arianna Tanca
1236697683,Diaa Rashwan
1228185877,Filoteo Samaniego
1225405935,Gabriela Sommerfeld
1197821084,Gawdat al-Malt
1065964569,George Messiha
1214462628,Hamdi al-Sayyid
1197455262,Hassan al Diqqi
1234875531,Hawaa Al Mansoori
1161616362,Hisham Amna
1221932048,Ibrahim El-Gohary
1246458509,Ismael Pérez Pazmiño
1197439260,Johanna Ortiz
1250093996,Joseph Cattaui
1221811539,Khaled Aly el-Bakly
1238466466,Khaled Dawoud
1183781331,Mahmoud Ahmad Ibiary
1164899761,Mahmoud Esmat
1245969900,Mamdouh Habib
1244174358,Mariana Yumbay
1214429734,Mohamed Ismail
1232708705,Mohamed Maait
1244074611,Mohamed bin Hadi Al Hussaini
1174785297,Mohammed bin Khalifa Al Maktoum
1226333719,Mohsen Badawi
1184351418,Mona Makram-Ebeid
1232632742,Mostafa Alnagar
1248662813,Mostafa Madbouly
1246133526,Mónica Palencia
1169476396,Nabil Dibis
1232585318,Omar Marwan
1215715521,Paola Vintimilla
1231696068,Qatawi family
1112390859,Rafik Habib
1235793193,Saeed bin Maktoum bin Hasher Al Maktoum
1179919329,Sameh Seif El-Yazal
1249966412,Soares family
1221811571,Soha Gendi
1203826601,Talaat Sadat
1241283836,Youssef Zulficar Pasha
1233387219,Abdirahman Eid Daahir
1249127813,Abdulaziz Nasser Al Shamsi
1239319423,Abdulkadir Kebire
1234388675,Abraha Kassa
1145201600,Abraham Kidane
1224366851,Abraham Tekeste
1242182622,Agegnehu Teshager
1177332322,Ahmad Al Tayer
1250125770,Ahmed Mohammed Nasser
1135756082,Ali Radai
1162392075,Almayahu Haile
1210750106,Ambaye Wolde Mariam
1219566686,Andi Meister
1241968483,Andrei Prii
1241849026,Ants Tamme
1214761583,Atnafu Abate
1242168347,August Janson
1222041277,Berhane Habtemariam
1239944302,Carl Robert Jakobson
1241971618,Elmar Järvesoo
1243089428,Felipe Hinestrosa Ikaka
1098878036,Friedrich Niggol
1248969934,Georg Trašanov
1245112869,Girma Asmerom
1250526937,Habtezion Hadgu
1244999389,Hamed bin Zayed Al Nahyan
1191770131,Hamid Ferej
1241969141,Harald Laksberg
1241969242,Heino Sisask
1131754356,Ibrahim Harun
1225914040,Ibrahim Omer
1242177191,Jüri Liim
1249535350,Khaled bin Mohamed Al Nahyan
1199847042,Kirill Teiter
1241897171,Lehte Hainsalu
1250303016,Manuel Osa Nsue Nsua
1131726162,Mohamed Abdulghani
1250270732,Mohamed bin Zayed Al Nahyan
1224261260,Mohammed Hussein Al Shaali
1238224339,Mohammed Saeed Nawed
1177986904,Mohammed bin Khalifa bin Zayed Al Nahyan
1222566472,Mohammed bin Saud Al Qasimi
1238345049,Romodan Mohammed Nur
1177986909,Saeed bin Zayed Al Nahyan
1199874821,Saqr bin Zayed Al Nahyan
1244331023,Shakhbut bin Sultan Al Nahyan
1192857899,Tedla Bairu
1242178040,Theodor Rõuk
1183340383,Toomas Sildmäe
1248662237,Vice President of the United Arab Emirates
1015964623,Adem Ibrahim
1225860802,Adem Mohammed
1250176148,Alimirah Hanfare
1192804898,Andargachew Tsege
1237345246,Anders Chydenius
1172784623,Arthur Brofeldt
1193968561,Asrat Desta
1199380443,Belete Molla
1240260904,Binalf Andualem
1241745255,Carl Axel Gottlund
1242232622,Darge Sahle Selassie
1219872816,Demelash Gebremichael
1237243972,Ergoge Tesfaye
1175482820,Erik Berg (politician)
1171255115,Erik Fleming (councilor)
1240230949,Fitsum Assefa
1246156753,Frehiwot Tamiru
1238974408,Getachew Assefa
1209709210,Getahun Mekuria
1246420960,Habtamu Ayalew Teshome
1209709278,Habtamu Tegegne
1194343032,Jakob Gadolin
1234533731,Jawar Mohammed
1234533615,Juneidi Basha
1197960601,Kemal Hashi Mohamoud
1246978732,Kitaw Ejigu
1242155197,Klaus Fleming
1219878989,Lake Ayalew
1227056319,Lars Gabriel von Haartman
1234533713,Lencho Letta
1079991048,Mawlid Hayir
1212557754,Mekdes Daba
1206836042,Melatework Hailu
1159662514,Mikhail Fyodorovich Ganskau
1193968324,Mogus Wolde Mikael
1188668236,Mulu Solomon
1204248404,Saharla Abdulahi Bahdon
1238920235,Selim Ekbom
1249750092,Simon Ekpa
1240741842,Sophia Yilma
1145175185,Su'ad Ahmed Farah
1247092369,Tadesse Birru
1250104755,Taye Atskeselassie
1243325381,Tekle Wolde Hawaryat
1244410095,Teklewold Atnafu
1236566558,Temesgen Tiruneh
1244928673,Timo Furuholm
1207573326,Tsegaye Mamo
1238897608,Yilkal Kefale
1242210573,Albert Bourderon
1175875161,Aleksander Strandman
1221166897,Aleksander von Kothen
1208137842,Anders Wirenius
1245068759,Antti Kuosmanen
1244708767,Bruno Clavet
1186806947,Bureau de La Rivière
1246601762,Carl Fabian Langenskiöld
1242211126,Charles Cassal
1223403006,Christoffer Taxell
1242211544,Denis Clavel
1242211173,Eddy Casterman
1223402708,Elisabeth Rehn
1176811934,Fritz Arthur Jusélius
1249237629,Georg Magnus Sprengtporten
1242210523,Georges Berthoin
1229154312,Heikki Heikinpoika Vaanila
1242211499,Henri Philippe de Chauvelin
1242211094,Ignace Caseneuve
1106130121,Ilkka Hakalehto
1223402940,Jaakko Numminen
1242177029,Jaana Vasama
1235736355,Jacob Magnus Sprengtporten
1156612646,Jacques la Caze
1249283885,Jean-François Bazin
1242211402,Jean Auguste de Chastenet de Puységur
1242211055,Jean Capelle (politician)
1242211337,Jean Charbonnel
1204915513,Jean Cotereau
1177200759,Johan Mauritz Nordenstam
1230788776,Karl August Ramsay
1224595301,Keijo Liinamaa
1011166320,Kirsi Piha
1244155264,Konni Zilliacus (senior)
1169424743,Matti Saarinen
1143025717,Maurice Colrat
1164505452,Max Jakobson
1147171503,Miranda Vuolasranta
1234849765,Nils Mustelin
1222041570,Nils Westermarck
1238920237,Olavi Mäenpää
1185924083,Paul Cotte
1244843931,Paul Kraatz
1226291178,Pierre-Jean-Baptiste Chaussard
1242210360,Pierre Baudis
1246163886,Reino Ragnar Lehto
1248783720,Shawn Huff
1247574563,Soheib Bencheikh
1166608674,Toivo Topias Pohjala
1242210968,Étienne-Laurent-Pierre Burnel
1219133343,Agénor de Gasparin
1177914220,Alain Griset
1245710505,Antoine-Adrien Lamourette
1208933505,Brigitte Girardin
1067808226,Charles Ganilh
1226239671,Charles Le Bègue de Germiny
1056918597,Charles Luca
1243543068,Chrétien François de Lamoignon de Basville
1082744637,Georges Humann
1123950119,Guillaume-Xavier Labbey de Pompières
1067877319,Guillaume IV de Melun
1228954562,Guillaume du Tillot
1211160728,Guy Hascoët
1237299772,Henri Martin (winemaker)
1239515352,Hippolyte Laroche
1164055828,Hyacinthe Gaëtan de Lannion
1214329727,Jacques-Antoine Manuel
1208378471,Jacques Antoine Creuzé-Latouche
1118405005,Jacques Fournier (government official)
1226330852,Jacques Marquet de Montbreton de Norvins
1171320970,Jean-Henry-Louis Greffulhe
1244924499,Jean Frydman
1242753649,Jean Le Mercier
1242210736,Jean Louvet (politician)
1232840219,Jean Mattéoli
1153276048,Joachim Labrouche
1236960439,Joseph-Ignace Guillotin
1226313448,Joseph Guinard
1223968504,Joseph Matthias Gérard de Rayneval
1190836759,Jules-François-Paul Fauris de Saint-Vincens
1244346386,Julien Leonardelli
1146428534,Louis Grégoire Deschamps Destournelles
1172945590,Louis Lareng
1245655403,Madeleine de Grandmaison
1067855906,Martial Borye Desrenaudes
995050241,Maurice d'Hartoy
1087935075,Michel Craplet
1067934529,Nicolas du Bosc
1104771590,Odette Grzegrzulka
1234583273,Paul Hay du Chastelet
1243544132,Philippe Hurault de Cheverny
1234574618,Philippe Massoni
955452341,Roland Giberti
1235911333,Sandra Delannoy
1150936922,Théodore Ducos
1200165043,Victor Denain
1248011706,Xavier de Fürst
1113513795,Yves de Daruvar
1235409307,Édouard Dunglas
1067940807,Étienne de La Grange
1242209715,Albert Ollivier
1189789885,Alex Moscovitch
1240170365,Alexandre Parodi
1242381206,Anguilè Ré-Dowé
1034304794,Antoine Portail
1223238225,Antoine Richard du Cantal
1133063202,Bernard Morel (economist)
1234045540,Bernard Mourad
1058537657,Charlemagne de Maupas
1242210186,Charles de Varigny
1190063231,Claude Taleb
1228711565,Dominique Meyer
1097917556,Ernest Pinard
1186831209,François-Alexandre Tardiveau
1227759150,François-Xavier de Peretti
1138918376,François Auguste de Thou
1242249386,Gabriel Puaux
1242210222,Gaston Vidal
1244346827,Gilles Pennelle
1011997346,Guillaume-Isidore Baron de Montbel
1224351881,Gérard Montassier
1227330329,Henri Peyroux de la Coudrenière
1244217829,Hélène Pelosse
1179014867,Ilham Moussaïd
1240169046,Jean-Marie Rausch
1242210246,Jean-Paul-Alban Villeneuve-Barcement
1237402258,Jean-Pierre Casimir de Marcassus, Baron de Puymaurin
1238919580,Jean Tavernier
1212292139,Jeanne Mélin
1233379299,Joseph François Augustin Monneron
1242209654,Joseph Ostermann
1182278156,Joseph Périer
1144306675,Joseph Romain-Desfossés
1153278086,Louis Pailhas
1242496790,Louis Phélypeaux, Marquis of La Vrillière
1217063771,Louis Phélypeaux, Seigneur of La Vrillière
1174304784,Louis Phélypeaux, comte de Saint-Florentin
1243149451,Marc Perrin de Brichambaut
1238343251,Marcel Petiot
1242211689,Marie Roch Louis Reybaud
1246003128,Marthe Richard
1177650175,Mathurin Anghiley
1050936152,Michel Pouzol
1195582162,Paul Mentré
1204714650,Philippe Paolantoni
1214518208,Pierre Ferri-Pisani
1226476376,René Ribière
1083697354,Rodolphe Prager
1014506148,Victor Perret
1242209759,Érik Orsenna
1233734473,Abdoulie Bojang
1175733791,Ajaaratou Satang Jow
1249462265,Alieu Badara Njie
1247050844,Alieu Badara Saja Taal
1214288012,Amadou Scattred Janneh
1237362851,Amie Bojang-Sissoho
1245092447,Bruno Baum
1244830184,Buba Samura
1226188291,Carl Heinrich Wilhelm Hagen
1150862730,Christian August von Eyben
1226174343,Christian Wilhelm Karl Ewald
1248194414,Dawda Jawara
1165387534,Dieter Engels
1248653384,Fabakary Jatta
1247250306,Fatou Sanyang Kinteh
1093387022,Friedrich Johannes Frommann
1248790750,Friedrich von Gentz
1222221753,Georg Fein
1243051498,Georg von Blumenthal
1248500772,Gerhard Besier
1068252041,Gert Haller
1246337794,Günter Gaus
1069865479,Heinrich Fleißner
1244979496,Hermann Heller (legal scholar)
1152970577,Ida Reteno Assonouet
1191575496,Ignatz Bubis
1239996953,Jean-Hilaire Aubame
1249921858,Johann Christian von Boyneburg
1237258272,John Ehret
1243508400,Joseph Henry Joof
1137678089,Karl Theodor Bayrhoffer
1244830178,Kunda Kamara
1137915624,Lamin Saine
1186832805,Lee White (conservationist)
1228301192,Lena Arnoldt
1226116184,Ludwig Hassenpflug
1151066074,Mai Fatty
1151065994,Modou Bamba Gaye
1243625627,Momodou Sabally
1151065996,Muhammed Magassy
1189113633,Otto Ballerstedt
1226154964,Otto Beck
1247083871,Pap Cheyassin Secka
1226181306,Paul Fugger von Kirchberg und Weißenhorn
1246514462,Rudolf Bahro
1245996635,Shqiprim Arifi
1248547868,Torben Braga
1242018201,Werner E. Ablaß
1225418442,Winfried Fockenberg
1239972537,Wolf-Michael Catenhusen
1237840723,Adolf Pilar von Pilchau
1245358961,Armin Mohler
1230379647,Bernd Hüttemann
1215567546,Caio Koch-Weser
1240634849,Carl Otto von Madai
1226204581,Charles Lavy
1240259800,Christian Theodor Overbeck
1241312980,Christoph Ernst von Houwald
1231353179,Dieter Kunzelmann
1242565618,Dietrich Heinrich Ludwig von Ompteda
1231553871,Eduard von Schele zu Schelenburg
1161356025,Emilie Kiep-Altenloh
1239894377,Ernst Henrici
1001280832,Ernst Wilhelm von Schlabrendorf
1226205451,Felix Lichnowsky
1226779277,Francis Kruse
1228300948,Franka Hitzing
1244334799,Franz Christoph Anton, Count of Hohenzollern-Sigmaringen
1231553705,Franz Seraph von Pfistermeister
1240004651,Friedrich-Carl Peus
1234065530,Friedrich von Holstein
1233135330,Gottlob Johann Christian Kunth
1104322145,Gunter Pleuger
1240004707,H. Busso Peus
1240891443,Hans Paasche
1221143754,Hermann Schäfer
1247120291,Herwart von Hohenburg
